"stop_id","stop_name","stop_lat","stop_lon"
"BS_1100_116000106","예림디자인고.오류고.서울공연예술고","37.498610000","126.829240000"
"BS_1100_116000107","예림디자인고.오류고.서울공연예술고","37.498400000","126.829040000"
"BS_1100_116000108","서서울생활과학고.궁동도서관","37.502840000","126.828850000"
"BS_1100_116000111","구로우체국.이펜하우스5단지후문","37.481710000","126.842510000"
"BS_1100_116000113","오류2동주민센터","37.488620000","126.839880000"
"BS_1100_116000114","오류2동주민센터","37.488920000","126.839590000"
"BS_1100_116000115","오류2동새마을금고","37.490520000","126.840650000"
"BS_1100_116000116","오류2동새마을금고","37.490800000","126.840580000"
"BS_1100_116000117","대원주유소","37.486930000","126.856530000"
"BS_1100_116000118","대원주유소","37.487360000","126.856190000"
"BS_1100_116000119","현대아파트.개봉중앙시장","37.490900000","126.856160000"
"BS_1100_116000120","현대아파트.개봉중앙시장","37.490950000","126.855820000"
"BS_1100_116000121","덕의초등학교","37.506340000","126.859440000"
"BS_1100_116000122","덕의초등학교","37.506160000","126.858360000"
"BS_1100_116000123","고척근린공원","37.504720000","126.855300000"
"BS_1100_116000124","고척근린공원.고척도서관","37.504630000","126.854470000"
"BS_1100_116000125","세곡초등학교","37.502670000","126.849840000"
"BS_1100_116000126","세곡초등학교","37.503180000","126.850610000"
"BS_1100_116000127","개봉푸르지오아파트","37.502140000","126.847830000"
"BS_1100_116000128","개봉푸르지오아파트","37.501990000","126.848050000"
"BS_1100_116000129","고척근린시장","37.501120000","126.850810000"
"BS_1100_116000130","용두연립","37.499000000","126.851790000"
"BS_1100_116000133","고척파크푸르지오아파트","37.507200000","126.859540000"
"BS_1100_116000134","고척시장","37.503710000","126.862020000"
"BS_1100_116000135","고척시장","37.503380000","126.861840000"
"BS_1100_116000136","고척중학교","37.500410000","126.863970000"
"BS_1100_116000137","고척중학교","37.500780000","126.863310000"
"BS_1100_116000138","구로디지털단지역","37.483490000","126.901650000"
"BS_1100_116000139","삼부르네상스.효성아파트","37.478670000","126.894820000"
"BS_1100_116000140","구일우성아파트","37.489210000","126.875770000"
"BS_1100_116000141","구일우성아파트","37.490130000","126.875810000"
"BS_1100_116000142","개봉역","37.493860000","126.856380000"
"BS_1100_116000143","개봉역","37.493390000","126.857340000"
"BS_1100_116000144","개봉1동사거리.개봉푸르지오아파트","37.501990000","126.846700000"
"BS_1100_116000145","개봉1동사거리","37.500470000","126.846920000"
"BS_1100_116000146","구로1동우체국","37.491480000","126.874660000"
"BS_1100_116000147","구일우성아파트","37.488710000","126.876260000"
"BS_1100_116000148","디지털단지입구","37.486630000","126.876730000"
"BS_1100_116000149","구로보건소","37.500180000","126.889150000"
"BS_1100_116000151","구일우성아파트","37.489740000","126.875830000"
"BS_1100_116000153","남구로역","37.484910000","126.886980000"
"BS_1100_116000155","구로남초등학교","37.483860000","126.891190000"
"BS_1100_116000156","연세중앙교회","37.493300000","126.835980000"
"BS_1100_116000157","동양빌라","37.495190000","126.831600000"
"BS_1100_116000158","남구로역6번출구","37.487570000","126.888450000"
"BS_1100_116000159","궁동입구","37.493440000","126.834080000"
"BS_1100_116000160","현대아파트","37.504640000","126.886620000"
"BS_1100_116000161","롯데아파트","37.503010000","126.884630000"
"BS_1100_116000162","구로역·NC신구로점","37.502130000","126.883280000"
"BS_1100_116000163","롯데아파트","37.502720000","126.884750000"
"BS_1100_116000164","제중병원","37.503610000","126.886610000"
"BS_1100_116000177","서서울생활과학고.궁동도서관","37.502230000","126.829060000"
"BS_1100_116000194","온수동종점","37.491640000","126.821270000"
"BS_1100_116000195","온수동종점","37.491920000","126.821380000"
"BS_1100_116000196","신도림생활체육관.우성3차아파트","37.513190000","126.883200000"
"BS_1100_116000197","우성3차아파트","37.512680000","126.885830000"
"BS_1100_116000198","구로구청","37.495930000","126.888480000"
"BS_1100_116000200","대림역","37.493500000","126.894370000"
"BS_1100_116000201","구로중학교","37.493090000","126.890810000"
"BS_1100_116000202","우신고등학교후문","37.496040000","126.824900000"
"BS_1100_116000203","동양빌라","37.495420000","126.831410000"
"BS_1100_116000204","궁동입구","37.493460000","126.834220000"
"BS_1100_116000233","구로보건소.금호새솔아파트","37.500260000","126.890680000"
"BS_1100_116000235","구로공구상가","37.504720000","126.877410000"
"BS_1100_116000287","거성푸르뫼아파트","37.500610000","126.843680000"
"BS_1100_116000288","거성푸르뫼아파트","37.500320000","126.843320000"
"BS_1100_116000292","알뜰슈퍼","37.508390000","126.879900000"
"BS_1100_116000296","푸른수목원후문.저수지앞","37.484290000","126.822420000"
"BS_1100_116000297","푸른수목원후문.저수지앞","37.484040000","126.822240000"
"BS_1100_116000304","매화빌라","37.476890000","126.823430000"
"BS_1100_116000305","매화빌라","37.476900000","126.823000000"
"BS_1100_116000346","세븐일레븐","37.509240000","126.878570000"
"BS_1100_116000352","하나마트","37.510440000","126.879590000"
"BS_1100_116000354","진흥슈퍼","37.511450000","126.880470000"
"BS_1100_116000357","신도림자동차학원","37.512330000","126.881550000"
"BS_1100_116000358","우성아파트","37.511460000","126.885540000"
"BS_1100_116000361","신도림역","37.510670000","126.889620000"
"BS_1100_116000381","신도림동아3차아파트","37.510170000","126.883800000"
"BS_1100_116000389","구로보건소","37.500360000","126.888960000"
"BS_1100_116000390","구로역(NC백화점)","37.499700000","126.883130000"
"BS_1100_116000391","구로역(NC백화점)","37.500480000","126.882990000"
"BS_1100_116000392","구로구청","37.495790000","126.890320000"
"BS_1100_116000393","구로구청","37.495870000","126.888540000"
"BS_1100_116000394","오류동입구","37.500080000","126.847110000"
"BS_1100_116000395","오류동입구","37.500180000","126.847310000"
"BS_1100_116000402","개봉역입구","37.491060000","126.855800000"
"BS_1100_116000403","개봉역입구","37.491030000","126.856150000"
"BS_1100_116000404","개봉교","37.487650000","126.856140000"
"BS_1100_116000405","개봉교","37.486580000","126.856590000"
"BS_1100_116000406","대림역","37.493350000","126.894420000"
"BS_1100_116000417","구로공구상가","37.503360000","126.879570000"
"BS_1100_116000439","베스트웨스턴구로호텔코오롱싸이언스밸리","37.483170000","126.899490000"
"BS_1100_116000440","코오롱싸이언스밸리.베스트웨스턴구로호텔","37.483520000","126.899190000"
"BS_1100_116000441","디지털1단지","37.483750000","126.894900000"
"BS_1100_116000444","디지털단지오거리","37.479950000","126.890750000"
"BS_1100_116000445","동부골든아파트","37.498820000","126.840440000"
"BS_1100_116000446","동부골든.한신플러스타운","37.498720000","126.840610000"
"BS_1100_116000447","오류동삼거리","37.495790000","126.840370000"
"BS_1100_116000448","오류동삼거리","37.495370000","126.840880000"
"BS_1100_116000563","구로역.나인스애비뉴","37.499820000","126.883480000"
"BS_1100_116000565","천왕역1번출구","37.485810000","126.839050000"
"BS_1100_116000568","천왕이펜하우스2단지","37.485650000","126.837970000"
"BS_1100_116000576","신도림역","37.508910000","126.888310000"
"BS_1100_116000577","신도림4차e편한세상","37.512200000","126.887740000"
"BS_1100_116000579","구로우체국.이펜하우스3단지후문","37.481700000","126.842140000"
"BS_1100_116000583","연지마을","37.482760000","126.842270000"
"BS_1100_116000584","구로중앙하이츠아파트.화원복지관","37.498280000","126.879910000"
"BS_1100_116000585","신동아미래지움아파트","37.499860000","126.880150000"
"BS_1100_116000586","구로역","37.502070000","126.882780000"
"BS_1100_116000587","보성운수기종점","37.490210000","126.892870000"
"BS_1100_116000589","금강수목원아파트","37.489610000","126.834510000"
"BS_1100_116000590","금강수목원아파트","37.489300000","126.834310000"
"BS_1100_116000591","동부골든아파트후문","37.499570000","126.841920000"
"BS_1100_116000592","동삼빌라","37.487270000","126.823910000"
"BS_1100_116000593","천왕이펜하우스6단지후문","37.478160000","126.842670000"
"BS_1100_116000594","천왕이펜하우스5단지","37.479770000","126.840620000"
"BS_1100_116000595","천왕이펜하우스3.4단지","37.481170000","126.838660000"
"BS_1100_116000596","초롱타운아파트","37.495830000","126.880010000"
"BS_1100_116000597","연지타운2단지","37.483910000","126.840810000"
"BS_1100_116000598","연지타운2단지","37.483730000","126.840830000"
"BS_1100_116000603","롯데시티호텔구로","37.485280000","126.897490000"
"BS_1100_116000604","롯데시티호텔구로","37.485450000","126.896750000"
"BS_1100_116000605","오남중학교.삼미주택","37.488530000","126.836800000"
"BS_1100_116000606","오남중학교","37.488070000","126.836930000"
"BS_1100_116000607","성락교회크리스천선교센터","37.509190000","126.881810000"
"BS_1100_116000609","개봉역","37.493450000","126.857000000"
"BS_1100_116000611","동부골든아파트후문","37.499920000","126.842050000"
"BS_1100_116000612","개봉고가","37.493680000","126.855750000"
"BS_1100_116000613","개봉1동사거리","37.501070000","126.845530000"
"BS_1100_116000614","개봉1동사거리","37.501210000","126.845370000"
"BS_1100_116000615","스타밸리앞","37.481230000","126.884970000"
"BS_1100_116000616","솔길공원","37.488690000","126.880410000"
"BS_1100_116000617","GS25","37.492930000","126.880300000"
"BS_1100_116000618","초롱타운회전교차로","37.495860000","126.879610000"
"BS_1100_116000619","두암빌라","37.495280000","126.825520000"
"BS_1100_116000620","경북슈퍼마켓","37.488180000","126.856840000"
"BS_1100_116000621","쌍용구로정비사업소","37.499840000","126.882580000"
"BS_1100_116000622","우리유엔미아파트","37.497050000","126.882640000"
"BS_1100_116000624","원각사입구","37.500560000","126.829530000"
"BS_1100_116000627","항동우남퍼스트빌","37.476990000","126.818850000"
"BS_1100_116000628","푸른수목원","37.481430000","126.824180000"
"BS_1100_116000629","항동복합행정센터","37.479760000","126.822150000"
"BS_1100_116000630","푸른수목원","37.481190000","126.824550000"
"BS_1100_116000631","항동복합행정센터","37.479510000","126.822420000"
"BS_1100_116000632","항동하버라인10단지","37.479790000","126.825850000"
"BS_1100_116000633","항동하버라인3단지","37.479000000","126.822750000"
"BS_1100_116000634","항동하버라인3단지","37.479160000","126.823050000"
"BS_1100_116000635","디지털단지오거리","37.480120000","126.888750000"
"BS_1100_116000636","디지털단지오거리.가산파출소","37.479630000","126.888720000"
"BS_1100_116000637","항동하버라인2단지","37.481310000","126.821780000"
"BS_1100_116000638","항동중흥S클래스","37.481080000","126.821600000"
"BS_1100_116000639","항동하버라인4단지","37.481700000","126.825410000"
"BS_1100_116000640","별장쉐르빌앞","37.487340000","126.833800000"
"BS_1100_116000641","덕일전자공업고등학교","37.489890000","126.837180000"
"BS_1100_116000643","항동하버라인4단지.푸른수목원","37.482880000","126.825990000"
"BS_1100_116000644","항동하버라인3단지아파트","37.479450000","126.825380000"
"BS_1100_116000645","구로SKV1지식산업센터","37.477750000","126.817290000"
"BS_1100_116000646","경남아너스빌아파트","37.490850000","126.839450000"
"BS_1100_116000647","영풍마드레빌아파트.소공원사거리","37.491130000","126.839540000"
"BS_1100_116000648","가리봉파출소","37.479220000","126.891860000"
"BS_1100_116000649","구로SKV1.제일풍경채포레스트","37.477520000","126.816970000"
"BS_1100_116000650","웰크론","37.482730000","126.893700000"
"BS_1100_116000651","1호선구일역","37.495180000","126.872440000"
"BS_1100_116900001","구로구민회관","37.496200000","126.890260000"
"BS_1100_116900002","SK허브수.구로우성APT","37.495680000","126.873800000"
"BS_1100_116900003","삼성그린빌라","37.490490000","126.851680000"
"BS_1100_116900004","거성푸르뫼아파트입구","37.501320000","126.846390000"
"BS_1100_116900005","우성꿈동산.산업인아파트","37.503530000","126.863610000"
"BS_1100_116900006","유한공고.성공회대앞","37.488910000","126.824600000"
"BS_1100_116900007","영림중학교","37.497290000","126.891720000"
"BS_1100_116900008","하이츠.영화.우방.한국현대","37.496630000","126.875020000"
"BS_1100_116900009","작은굴다리","37.502930000","126.845530000"
"BS_1100_116900010","개봉한진아파트.기점","37.486150000","126.852070000"
"BS_1100_116900011","동진빌라.오정초등학교","37.490670000","126.825340000"
"BS_1100_116900012","구로고.구로도서관","37.498530000","126.890710000"
"BS_1100_116900013","GS25.한신아파트","37.495730000","126.874040000"
"BS_1100_116900014","거성아파트","37.489500000","126.851090000"
"BS_1100_116900015","삼원목욕탕","37.504710000","126.846180000"
"BS_1100_116900016","건강약국","37.502670000","126.844710000"
"BS_1100_116900017","개봉3동주민센터","37.486270000","126.854010000"
"BS_1100_116900018","현대2차APT","37.491880000","126.860540000"
"BS_1100_116900019","구민체육센터후문","37.507530000","126.853960000"
"BS_1100_116900020","온수역","37.492040000","126.823820000"
"BS_1100_116900023","오류고등학교.수궁동복지회관","37.498670000","126.828400000"
"BS_1100_116900024","오류중학교","37.506500000","126.845260000"
"BS_1100_116900025","개봉중학교","37.502300000","126.843150000"
"BS_1100_116900026","개봉전화국","37.486390000","126.855900000"
"BS_1100_116900027","현대IPARK정문","37.491040000","126.860910000"
"BS_1100_116900028","진성아파트","37.507020000","126.855020000"
"BS_1100_116900029","럭비구장","37.491000000","126.827570000"
"BS_1100_116900031","현대별장맨션타운4차.덕성교회","37.498100000","126.826650000"
"BS_1100_116900032","건강약국","37.502800000","126.844650000"
"BS_1100_116900033","현대IPARK후문","37.488920000","126.860090000"
"BS_1100_116900034","덕의공원","37.506900000","126.855780000"
"BS_1100_116900035","리가아파트","37.505970000","126.860700000"
"BS_1100_116900036","오류동교회","37.496730000","126.839630000"
"BS_1100_116900038","우신중.고후문","37.495870000","126.825510000"
"BS_1100_116900041","철산교앞","37.488090000","126.859420000"
"BS_1100_116900042","고척2동주민센터.고척지구대","37.506530000","126.858520000"
"BS_1100_116900043","센추리아파트","37.504970000","126.861270000"
"BS_1100_116900047","온수역","37.492950000","126.825090000"
"BS_1100_116900049","양우아파트","37.504870000","126.855920000"
"BS_1100_116900050","고척시장","37.503100000","126.862380000"
"BS_1100_116900051","서해그랑블아파트.금강수목원아파트후문","37.488440000","126.831160000"
"BS_1100_116900052","월드아파트","37.505270000","126.876780000"
"BS_1100_116900055","온수초교후문","37.494340000","126.824790000"
"BS_1100_116900057","경남아파트앞","37.503920000","126.856410000"
"BS_1100_116900058","청구아파트후문","37.501150000","126.863510000"
"BS_1100_116900059","금강수목원아파트정문.동도아트빌","37.489220000","126.832540000"
"BS_1100_116900060","한일유엔아이APT.현대로얄APT","37.486310000","126.876690000"
"BS_1100_116900062","우신중.고후문","37.496010000","126.825510000"
"BS_1100_116900064","대우아파트","37.502360000","126.856130000"
"BS_1100_116900065","고척1동주민센터.한효아파트","37.500770000","126.862080000"
"BS_1100_116900067","대림3차아파트","37.506880000","126.878500000"
"BS_1100_116900068","구로2동지하차도입구","37.490160000","126.881170000"
"BS_1100_116900070","현대별장맨션타운4차.덕성교회","37.498150000","126.826550000"
"BS_1100_116900072","성화단지앞","37.500460000","126.855750000"
"BS_1100_116900073","서울가든아파트","37.501070000","126.860360000"
"BS_1100_116900076","오류고등학교.수궁동복지회관","37.498760000","126.828650000"
"BS_1100_116900077","낙원할인마트","37.499940000","126.849560000"
"BS_1100_116900078","삼환로노즈빌아파트","37.498780000","126.856670000"
"BS_1100_116900079","새마을금고사거리","37.501700000","126.859040000"
"BS_1100_116900081","세곡초등학교","37.502720000","126.849360000"
"BS_1100_116900082","구로고대병원정문","37.492350000","126.883470000"
"BS_1100_116900083","이마트","37.491570000","126.854010000"
"BS_1100_116900084","보람아파트","37.486290000","126.896870000"
"BS_1100_116900085","개봉1동주민센터","37.500390000","126.851020000"
"BS_1100_116900086","고척초등학교","37.499870000","126.858140000"
"BS_1100_116900088","대림6차태영프라자","37.506250000","126.883190000"
"BS_1100_116900090","세븐일레븐편의점","37.491650000","126.855710000"
"BS_1100_116900091","신도림중학교","37.510700000","126.884440000"
"BS_1100_116900092","용두연립","37.498800000","126.852060000"
"BS_1100_116900093","구로디지털단지역","37.484480000","126.901500000"
"BS_1100_116900094","대림역4번출구","37.494350000","126.894070000"
"BS_1100_116900095","동아1차APT105동","37.509880000","126.882240000"
"BS_1100_116900096","오류동역.시장입구","37.493420000","126.843710000"
"BS_1100_116900097","개봉역","37.495030000","126.858130000"
"BS_1100_116900098","구.사조참치","37.483170000","126.900050000"
"BS_1100_116900099","123전자타운.2001아울렛","37.497100000","126.862340000"
"BS_1100_116900100","개봉3동주민센터","37.486160000","126.854020000"
"BS_1100_116900101","국민은행.구로구민회관.구로아트밸리","37.495820000","126.889680000"
"BS_1100_116900103","남부종합상가","37.491730000","126.842380000"
"BS_1100_116900104","고척공구상가","37.498740000","126.860430000"
"BS_1100_116900105","개봉전화국","37.486260000","126.855610000"
"BS_1100_116900106","개봉한진아파트.기점","37.486050000","126.852080000"
"BS_1100_116900107","개봉역","37.495110000","126.858690000"
"BS_1100_116900110","우리은행앞","37.492270000","126.843460000"
"BS_1100_116900111","천왕이펜하우스6단지","37.479380000","126.840670000"
"BS_1100_116900112","천왕이펜하우스4단지","37.481020000","126.838520000"
"BS_1100_116900113","천왕역2번출구","37.486510000","126.838420000"
"BS_1100_116900116","KEB하나은행","37.484960000","126.895850000"
"BS_1100_116900117","구일초등학교.구일고등학교","37.493460000","126.874390000"
"BS_1100_116900118","구로디지털단지역","37.484610000","126.901470000"
"BS_1100_116900120","구로1동주민센터.연예인APT","37.493030000","126.875900000"
"BS_1100_116900121","구일고교.구일초등학교","37.493040000","126.875030000"
"BS_1100_116900122","구로1동주민센터.연예인APT","37.492960000","126.876160000"
"BS_1100_116900123","구로주공.구일우성APT","37.491380000","126.875980000"
"BS_1100_116900124","고척근린시장","37.500980000","126.851010000"
"BS_1100_116900125","금강수목원아파트정문","37.489210000","126.832990000"
"BS_1100_116900126","1호선구일역","37.495220000","126.872210000"
"BS_1100_116900128","동아1차아파트105동","37.510000000","126.882410000"
"BS_1100_116900129","현대우성아파트","37.511750000","126.885440000"
"BS_1100_116900130","신도림역","37.510660000","126.889990000"
"BS_1100_116900131","대림6차태영프라자","37.506220000","126.883080000"
"BS_1100_116900132","대림5차아파트.신도림주민센터","37.507340000","126.881320000"
"BS_1100_116900133","대림1.2차아파트","37.506350000","126.878240000"
"BS_1100_116900134","미성아파트","37.505820000","126.877470000"
"BS_1100_116900136","구로고.구로도서관","37.498620000","126.890870000"
"BS_1100_116900137","영림중학교","37.497620000","126.891660000"
"BS_1100_116900138","강서수도사업소.민원센터","37.496090000","126.890840000"
"BS_1100_116900139","구로구청","37.494730000","126.889430000"
"BS_1100_116900140","동구로새마을금고","37.491410000","126.892260000"
"BS_1100_116900141","구로시장.남구로시장","37.489170000","126.891190000"
"BS_1100_116900143","구로3동주민센터.삼성래미안아파트","37.487390000","126.890560000"
"BS_1100_116900145","구로3파출소","37.486180000","126.891790000"
"BS_1100_116900147","에이스테크노타워","37.485270000","126.893780000"
"BS_1100_116900149","삼환로즈빌아파트","37.498660000","126.856550000"
"BS_1100_116900151","구로디지털단지입구","37.482930000","126.900650000"
"BS_1100_116900153","성화단지앞","37.500580000","126.855660000"
"BS_1100_116900154","123전자타운.2001아울렛","37.497290000","126.861810000"
"BS_1100_116900157","대우아파트","37.502350000","126.856000000"
"BS_1100_116900158","공구상가","37.498530000","126.860260000"
"BS_1100_116900159","구로3동현대아파트","37.486880000","126.897760000"
"BS_1100_116900160","구로고대병원후문","37.493480000","126.885640000"
"BS_1100_116900161","신도림역2번출구","37.507650000","126.891980000"
"BS_1100_116900162","남부주유소","37.481870000","126.846400000"
"BS_1100_116900163","경남아파트","37.503810000","126.856250000"
"BS_1100_116900164","고척초등학교","37.499670000","126.857990000"
"BS_1100_116900165","대우자동차정비소","37.491540000","126.882130000"
"BS_1100_116900166","영화APT","37.482270000","126.848570000"
"BS_1100_116900167","양우아파트","37.504820000","126.855760000"
"BS_1100_116900168","새마을금고사거리","37.501500000","126.858630000"
"BS_1100_116900169","에이스테크노타워","37.484960000","126.894140000"
"BS_1100_116900170","구로시장.남구로시장입구","37.490170000","126.881530000"
"BS_1100_116900171","대상APT","37.481910000","126.849990000"
"BS_1100_116900172","고척사거리.고척파크프리지오","37.506820000","126.859650000"
"BS_1100_116900173","서울가든아파트","37.501160000","126.860470000"
"BS_1100_116900174","동삼빌라","37.487200000","126.823980000"
"BS_1100_116900175","구로3파출소","37.486150000","126.891650000"
"BS_1100_116900178","개명초교","37.482280000","126.852670000"
"BS_1100_116900179","고척2동주민센터.고척지구대","37.506400000","126.858580000"
"BS_1100_116900180","고척1동주민센터.한효아파트","37.500830000","126.862440000"
"BS_1100_116900182","구로3동주민센터.삼성래미안아파트","37.487500000","126.890390000"
"BS_1100_116900183","구일우성아파트","37.489830000","126.875740000"
"BS_1100_116900185","개봉1동주민센터","37.500320000","126.851060000"
"BS_1100_116900186","한진APT후문","37.483810000","126.853910000"
"BS_1100_116900187","덕의공원","37.506570000","126.855940000"
"BS_1100_116900188","청구아파트.동아한신아파트","37.500510000","126.864480000"
"BS_1100_116900189","푸른수목원후문","37.484760000","126.823080000"
"BS_1100_116900191","구로시장.남구로시장","37.489290000","126.890950000"
"BS_1100_116900192","구로주공APT","37.491560000","126.875920000"
"BS_1100_116900194","개봉사거리","37.497120000","126.855830000"
"BS_1100_116900195","낙원할인마트","37.499840000","126.849600000"
"BS_1100_116900196","대원카센터","37.485120000","126.854600000"
"BS_1100_116900197","진성아파트","37.506920000","126.854950000"
"BS_1100_116900198","동양미래대학교.구로성심병원","37.500290000","126.866450000"
"BS_1100_116900200","크로바마트","37.493550000","126.851410000"
"BS_1100_116900201","알뜰슈퍼","37.499550000","126.848670000"
"BS_1100_116900202","개봉교입구","37.485960000","126.856150000"
"BS_1100_116900203","구민체육관후문","37.507410000","126.853720000"
"BS_1100_116900204","유풍약국","37.501270000","126.865310000"
"BS_1100_116900206","선경아트빌라","37.491530000","126.851570000"
"BS_1100_116900207","한일한의원","37.501940000","126.864450000"
"BS_1100_116900208","그린빌라정문","37.485910000","126.823370000"
"BS_1100_116900209","오류동교회","37.496980000","126.839730000"
"BS_1100_116900210","구로구청","37.494600000","126.889070000"
"BS_1100_116900211","현대상선.구일중학교","37.495330000","126.874590000"
"BS_1100_116900212","덕성빌라","37.491110000","126.851640000"
"BS_1100_116900213","대림5차아파트702동","37.507660000","126.879690000"
"BS_1100_116900214","대림5차아파트702동","37.507470000","126.879840000"
"BS_1100_116900215","대림5차아파트.신도림주민센터","37.507450000","126.881360000"
"BS_1100_116900216","신도림미성아파트","37.506000000","126.876480000"
"BS_1100_116900218","동아1차아파트102동","37.510820000","126.884130000"
"BS_1100_116900219","구로시장.남구로시장입구","37.490770000","126.883870000"
"BS_1100_116900220","항아리","37.498680000","126.886430000"
"BS_1100_116900221","항아리","37.498850000","126.886290000"
"BS_1100_116900222","구로중학교","37.493290000","126.890180000"
"BS_1100_116900223","동구로새마을금고","37.491310000","126.891920000"
"BS_1100_116900226","경남1차.중앙하이츠아파트","37.505360000","126.863010000"
"BS_1100_116900227","마젤란아파트.예인학원앞","37.504410000","126.863360000"
"BS_1100_116900228","세양청마루아파트","37.506720000","126.862400000"
"BS_1100_116900230","개봉1치안센터","37.503380000","126.846980000"
"BS_1100_116900231","삼원목욕탕","37.504720000","126.846290000"
"BS_1100_116900232","오류중학교","37.506500000","126.845400000"
"BS_1100_116900233","개봉1치안센터","37.503290000","126.846700000"
"BS_1100_116900234","큰굴다리","37.499310000","126.847280000"
"BS_1100_116900235","경북슈퍼마켓","37.488040000","126.856810000"
"BS_1100_116900238","개봉사거리","37.497440000","126.855920000"
"BS_1100_116900239","개봉역","37.495270000","126.858660000"
"BS_1100_116900240","개봉역","37.495020000","126.858760000"
"BS_1100_116900242","천왕역3번출구","37.487190000","126.838620000"
"BS_1100_116900243","천왕이펜하우스1단지","37.485630000","126.837740000"
"BS_1100_116900245","구388버스정류장","37.500310000","126.846880000"
"BS_1100_116900246","그린빌라정문","37.485850000","126.823440000"
"BS_1100_116900247","고척고교.한일유앤아이.삼익아파트","37.507940000","126.852570000"
"BS_1100_116900248","경서농협앞","37.502630000","126.864000000"
"BS_1100_116900249","천왕이펜하우스5단지입구","37.479440000","126.842180000"
"BS_1100_116900250","천왕이펜하우스3단지입구","37.482770000","126.838490000"
"BS_1100_116900251","천왕역","37.486300000","126.838640000"
"BS_1100_116900252","천왕이펜하우스3단지입구","37.482420000","126.838210000"
"BS_1100_116900255","1호선구일역","37.495480000","126.872230000"
"BS_1100_116900256","SK허브수.한신아파트","37.495480000","126.873390000"
"BS_1100_116900257","고척고교.한일유앤아이.삼익아파트","37.508240000","126.852460000"
"BS_1100_116900258","삼덕마을입구","37.507480000","126.850080000"
"BS_1100_116900259","삼덕마을입구","37.507340000","126.850100000"
"BS_1100_116900260","그랜드아파트.홍진연립","37.508010000","126.847940000"
"BS_1100_116900261","그랜드아파트.홍진연립","37.507860000","126.847980000"
"BS_1100_116900262","오류중학교","37.507790000","126.846930000"
"BS_1100_116900263","미래여성병원","37.491400000","126.840460000"
"BS_1100_116900264","오류남초등학교후문","37.489530000","126.837620000"
"BS_1100_116900265","서울남부교정시설입구","37.476660000","126.841420000"
"BS_1100_116900266","동부그린아파트","37.490020000","126.832190000"
"BS_1100_116900267","오류동푸르지오아파트.송기산내과의원","37.491300000","126.841560000"
"BS_1100_116900268","서울남부교정시설","37.476880000","126.839730000"
"BS_1100_116900269","구로구청후문","37.495980000","126.887930000"
"BS_1100_116900271","신도림역","37.510400000","126.889910000"
"BS_1100_116900272","문성골","37.481490000","126.900000000"
"BS_1100_116900273","KEB하나은행","37.484490000","126.895770000"
"BS_1100_116900274","연지타운2단지","37.481930000","126.844870000"
"BS_1100_116900275","연지타운2단지","37.482110000","126.845230000"
"BS_1100_116900276","천왕역4번출구","37.485940000","126.839370000"
"BS_1100_116900277","오류동역2번출구","37.493700000","126.843710000"
"BS_1100_116900278","미래빌라","37.492930000","126.842140000"
"BS_1100_116900279","우림필유아파트","37.494250000","126.847190000"
"BS_1100_116900280","동부에이스","37.494850000","126.849620000"
"BS_1100_116900281","개봉역.림괄아파트","37.493880000","126.858680000"
"BS_1100_116900282","개봉푸르지오후문","37.500170000","126.849160000"
"BS_1100_116900283","개봉푸르지오정문","37.501050000","126.848750000"
"BS_1100_116900284","개봉1동사거리","37.501320000","126.845620000"
"BS_1100_116900285","신도림역.아이파크아파트","37.510840000","126.888670000"
"BS_1100_116900286","동아2차아파트상가","37.508660000","126.886450000"
"BS_1100_116900287","브라운스톤","37.490940000","126.853020000"
"BS_1100_116900288","개웅어린이공원","37.489940000","126.853020000"
"BS_1100_116900289","거성슈퍼","37.489970000","126.852520000"
"BS_1100_116900290","대림그린빌라","37.489960000","126.851980000"
"BS_1100_116900291","정도주택","37.494160000","126.851870000"
"BS_1100_116900292","신세기아파트","37.493840000","126.853220000"
"BS_1100_116900293","에덴맨션","37.492560000","126.851540000"
"BS_1100_116900294","덕의초등학교.고척동성당","37.505640000","126.857650000"
"BS_1100_116900295","한화비즈메트로","37.480580000","126.893430000"
"BS_1100_116900296","한국산업기술시험원.디지털탑프라자","37.481610000","126.897360000"
"BS_1100_116900297","구로디지털단지우체국","37.483180000","126.898360000"
"BS_1100_116900298","JNK디지털타워","37.482180000","126.897400000"
"BS_1100_116900299","에이스하이엔드타워2차.G밸리산업박물관","37.480810000","126.895640000"
"BS_1100_116900301","에이스하이엔드타워1차","37.481120000","126.893020000"
"BS_1100_116900302","이앤씨드림타워7차","37.479880000","126.886780000"
"BS_1100_116900305","한국건설생활환경시험연구원","37.483310000","126.880090000"
"BS_1100_116900306","항동우남퍼스트빌","37.476960000","126.819510000"
"BS_1100_116900307","항동중학교","37.482670000","126.821770000"
"BS_1100_116900308","항동중학교","37.483230000","126.821810000"
"BS_1100_116900309","한양수자인아파트앞","37.478060000","126.824920000"
"BS_1100_116900310","항동생활체육관","37.477330000","126.822280000"
"BS_1100_116900311","오류동삼거리","37.495680000","126.840430000"
"BS_1100_116900312","항동제일풍경채","37.475890000","126.816870000"
"BS_1100_116900313","지타워.G밸리산업박물관","37.480490000","126.895070000"
"BS_1100_117000001","문성초등학교","37.475360000","126.898670000"
"BS_1100_117000002","문성초등학교","37.474030000","126.898330000"
